LMKTYPE_ID,DESCRIPTION,UD_FRENCH_DESC,DESCRIPTION,DESC_SOUNDEX,UD_FRENCH_DESC,TELEPHONE,PUBLIC_INFO,MUNICIP_NO,NAME_1,COORD_X,COORD_Y
PARKS,Parks,Parcs,Duford E Centennial Park,PARC DUFOR E SENTENIAL,Parc Duford E Centennial,,1424 Duford,1,OTTAWA,382110,5037429
PARKS,Parks,Parcs,Eccolands Park,PARC EKOLEND,Parc Eccolands,,334 River,1,OTTAWA,368092,5019813
PARKS,Parks,Parcs,Echo Park,PARC ECHO,Parc Echo,,6698 Marina,1,OTTAWA,372448,5003550
PARKS,Parks,Parcs,Ed Hollyer Park,PARC ED OLIER,Parc Ed Hollyer,,125 Bishop Mills,1,OTTAWA,352352,5019930
PARKS,Parks,Parcs,Edgeware Park,PARC EDJEWARE,Parc Edgeware,,70 Berrigan,1,OTTAWA,364000,5015396
PARKS,Parks,Parcs,Linton Park,PARC LINTON,Parc Linton,,1000 Walkley,1,OTTAWA,369621,5025510
GROCERY,Supermarkets,Épiceries,Metro - 2515 Bank,METRO - 2515 RUE BEN,Metro - 2515 rue Bank,731-7410,2515 Bank,1,OTTAWA,371886,5024136
GROCERY,Supermarkets,Épiceries,Metro - 2636 Innes,METRO - 2636 CH. INES,Metro - 2636 ch. Innes,837-1845,2636 Innes,1,OTTAWA,378021,5032848
GROCERY,Supermarkets,Épiceries,Metro - 6509 Jeanne d'Arc,METRO - 6509 BOUL. JANE D' ARC,Metro - 6509 boul. Jeanne d'' Arc,837-1170,6509 Jeanne d'Arc,1,OTTAWA,380082,5038136
GROCERY,Supermarkets,Épiceries,Metro - 2261 Walkley,METRO - 2261 CH.WALKLE,Metro - 2261 ch.Walkley,526-5994,2261 Walkley,1,OTTAWA,373865,5028043
GROCERY,Supermarkets,Épiceries,Metro - 754 Bank,METRO - 754 RUE BEN,Metro - 754 rue Bank,232-9466,754 Bank,1,OTTAWA,368311,5029585
GROCERY,Supermarkets,Épiceries,Loblaws - 1980 Ogilvie,LOBLAS - 1980 CH. OJILVIE,Loblaws - 1980 ch. Ogilvie,746-5724,1980 Ogilvie,1,OTTAWA,374550,5032926
GROCERY,Supermarkets,Épiceries,Loblaws - 200 Earl Grey,LOBLAS - 200 PROM. EARL GRE,Loblaws - 200 prom. Earl Grey,599-9934,200 Earl Grey,1,OTTAWA,350853,5019037
GROCERY,Supermarkets,Épiceries,Loblaws - 1980 Baseline,LOBLAS - 1980 CH. BASELINE,Loblaws - 1980 ch. Baseline,723-3200,1980 Baseline,1,OTTAWA,362599,5023787
GROCERY,Supermarkets,Épiceries,Loblaws - 3201 Greenbank,LOBLAS - 3201 CH. GRENBEN,Loblaws - 3201 ch. Greenbank,825-0812,3201 Greenbank,1,OTTAWA,364113,5014382
WORK,Work Places and Govt Offices,Lieux de travail,Service Cda Ctr - Carling Ave.,SENTRE SERVISSE KDA - AVE. KARLIN,Centre Service CDA - Ave. Carling,,2525 Carling Ave. Lincoln Heights,1,OTTAWA,360734,5025227
SHOPPING,Shopping Centres and Major Stores,Centres commerciaux et grands magasins,Fallingbrook Mall,MAIL FALINGBROK,Mail Fallingbrook,,1675 Tenth Line,1,OTTAWA,383530,5037166
PARKS,Parks,Parcs,Neilson Park,PARC NEILSON,Parc Neilson,,240 Walden,1,OTTAWA,350509,5021540
PARKS,Parks,Parcs,North Harrow Park,PARC NOR ARO,Parc North Harrow,,32 North Harrow,1,OTTAWA,363987,5015716
PARKS,Parks,Parcs,Ogilvie South Park,PARC OJILVIE SUD,Parc Ogilvie Sud,,2054 Jasmine,1,OTTAWA,375643,5033766
PARKS,Parks,Parcs,Palmadeo Park,PARC PALMADEO,Parc Palmadeo,,80 Palmadeo,1,OTTAWA,365061,5015866
PARKS,Parks,Parcs,Parkdale Park,PARC PARKDALE,Parc Parkdale,,366 Parkdale,1,OTTAWA,365099,5029354
PARKS,Parks,Parcs,Rideau View Park,PARC RIDO VIEW,Parc Rideau View,,910 Earl Armstrong,1,OTTAWA,368626,5015144
PARKS,Parks,Parcs,Roland Michener Park,PARC ROLEN MICHENER,Parc Roland Michener,,989 Teron,1,OTTAWA,352100,5021003
PARKS,Parks,Parcs,Rosetta Park,PARC ROSETA,Parc Rosetta,,31 Rosetta,1,OTTAWA,367111,5016765
PARKS,Parks,Parcs,Roundhay / Starwood Park,PARC ROUNDE / STARWOD,Parc Roundhay / Starwood,,31 Roundhay,1,OTTAWA,362412,5021057
PARKS,Parks,Parcs,Roy G Hobbes Park,PARC ROI G. OBES,Parc Roy G. Hobbes,,109 Larch,1,OTTAWA,381257,5039123
COM CTRE,Community Centre and Recreation Hall,Centres communautaires,Roy G Hobbes Community Centre,SENTRE KOMUNOTAIRE ROI G. OBES,Centre communautaire Roy G. Hobbes,,109 Larch,1,OTTAWA,381271,5039129
PARKS,Parks,Parcs,Ruisseau Park,PARC RUISSO,Parc Ruisseau,,6116 Creek Crossing,1,OTTAWA,381043,5033540
PARKS,Parks,Parcs,Russvern Park,PARC RUSVERN,Parc Russvern,,2334 Russvern,1,OTTAWA,366679,5000095
PARKS,Parks,Parcs,Scala Park,PARC SCALA,Parc Scala,,,1,OTTAWA,385433,5036301
PARKS,Parks,Parcs,Shirley's Brook Park,PARC CHIRLE'S BROK,Parc Shirley's Brook,,5 Shirley's Brook,1,OTTAWA,349937,5023783
PARKS,Parks,Parcs,Slate Park,PARC SLATE,Parc Slate,,13 Slate,1,OTTAWA,351503,5014926
PARKS,Parks,Parcs,South Park,PARC SOUT,Parc South,,9 Southpark,1,OTTAWA,377645,5032890
PARKS,Parks,Parcs,South Sawmill Creek Park,PARC SAMIL KREK SUD,Parc Sawmill Creek Sud,,1619 Rosebella,1,OTTAWA,373051,5023470
PARKS,Parks,Parcs,St François Park,PARC ST-FRENCOIS,Parc St-François,,1855 Simard,1,OTTAWA,381375,5034989
PARKS,Parks,Parcs,Steve Maclean / Long Park,PARC STEVE MACLEN / LON,Parc Steve Maclean / Long,,1190 Deer Park,1,OTTAWA,365965,5024926
PARKS,Parks,Parcs,Stroughton Park,PARC STROUGTON,Parc Stroughton,,6 Chelmsford,1,OTTAWA,348796,5003272
PARKS,Parks,Parcs,Sutherland Drive Park,PARC SUTERLEN DRIVE,Parc Sutherland Drive,,6564 Lewis,1,OTTAWA,372658,5003236
PARKS,Parks,Parcs,Talcy Park,PARC TALSI,Parc Talcy,,1359 Talcy,1,OTTAWA,384543,5039063
PARKS,Parks,Parcs,Tanmount Park,PARC TENMOUN,Parc Tanmount,,283 Goldridge,1,OTTAWA,349826,5019897
PARKS,Parks,Parcs,Timbermere Park,PARC TINBERMERE,Parc Timbermere,,1080 Carp,1,OTTAWA,348413,5014716
DAYCARE,Day Care Centres and Nurseries,Garderies,Heron Gate School Age Program,PROGRAME ERON GATE,Programme Heron Gate,613-260-3958,1620 Heatherington Rd.,1,OTTAWA,371788,5026327
EVENTS,Events,Événements,War Museum,MUSE DE GUERE,Musée de Guerre,,1 Vimy,1,OTTAWA,365940,5030970
EVENTS,Events,Événements,Dow's Lake,LAK DO,Lac Dow,,,1,OTTAWA,366953,5028740
FIELDS,Sport Fields,Terrains de sports,City View Ball Diamond,TERIN DE BALE SITI VIEW,Terrain de Balle City View,,20 Rossland Ave.,1,OTTAWA,364544,5024062
FIELDS,Sport Fields,Terrains de sports,Clark Fields Sports Fields,TERIN DE SPORT KLARK FIELD,Terrains de Sports Clark Fields,,4290 Strandherd Dr.,1,OTTAWA,362095,5013570
FIELDS,Sport Fields,Terrains de sports,Country Place Sports Field,TERIN DE SPORT KOUNTRI PLASSE,Terrains de Sports Country Place,,83 Amberwood Cresc.,1,OTTAWA,367056,5020431
FIELDS,Sport Fields,Terrains de sports,Craig Henry Ball Diamond,TERIN DE BALE KRAIG ENRI,Terrain de Balle Craig Henry,,135 Craig Henry Dr.,1,OTTAWA,361601,5021705
FIELDS,Sport Fields,Terrains de sports,Cypress Gardens Sports Field,TERIN DE SPORT SIPRES GARDEN,Terrains de Sports Cypress Gardens,,33 Elm Cresc.,1,OTTAWA,350386,5012329
FIELDS,Sport Fields,Terrains de sports,D.A.Moodie Sports Fields,TERIN DES SPORT,Terrains des Sports,,595 Moodie Dr.,1,OTTAWA,357615,5019178
SCHOOL,Elementary Schools,Écoles élémentaires,Jean-Robert Gauthier School,ECOLE ELEMENTAIRE JEN-ROBER GOTIER,École Élémentaire Jean-Robert Gauthier,613-820-0757,650 Chapman mills,1,OTTAWA,365144,5014730
SCHOOL,Elementary Schools,Écoles élémentaires,Kanata Montessori School,ECOLE KANATA MONTESSORI,École Kanata Montessori,613-592-2189,355 Michael Cowpland,1,OTTAWA,353694,5016214
DAYCARE,Day Care Centres and Nurseries,Garderies,Devonshire Kindergarten School Age Pr,GUARDERIE DEVONCHIRE,Guarderie Devonshire,722-6969,100 Breezehill Ave.,1,OTTAWA,365949,5029799
CLINIC,Medical Clinics,Cliniques médicales,Sound Diagnosis OBS-GYN Ultrasound,ECHOGRAFIE SOUN DIAGNOSIS OB-JIN,Échographie Sound Diagnosis Obs-Gyn,,1919 Riverside Dr.,1,OTTAWA,369913,5028766
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Bearbrook Park & Ride,PARC-O-BUS BEARBROK,Parc-o-bus Bearbrook,,8720 Russell Rd.,1,OTTAWA,395902,5027800
FIELDS,Sport Fields,Terrains de sports,Greenboro Park Sports Fields,TERIN DE SPORT PARC GRENBORO,Terrains de Sports Parc Greenboro,,1505 Cahill Dr.,1,OTTAWA,372162,5024898
SENIOR,Senior Residences,Résidences pour personnes âgées,Garry J. Armstrong Home,GARI J. ARMSTRON,Garry J. Armstrong,789-5100,200 Island Lodge Rd.,1,OTTAWA,368846,5033447
WORSHIP,Place of Worship,Lieux de culte,Chinese Bible,CHINESE BIBLE,Chinese Bible,722-5252,381 RICHMOND RD.,1,OTTAWA,363079,5028206
WORSHIP,Place of Worship,Lieux de culte,St George's,ST-JORJE'S,St-George's,235-1636,152 METCALFE,1,OTTAWA,367787,5031385
SENIOR,Senior Residences,Résidences pour personnes âgées,Rothwell Heights Terrace,TERASSE ROTWEL EIGT,Terrasse Rothwell Heights,613-144-2322,1735 Montreal,1,OTTAWA,374449,5034442
TRAVEL,Transportation,Transports,VIA Rail,VIA RAIL,Via Rail,,,1,OTTAWA,371175,5031153
FASTFOOD,Fast food restaurants,Restaurants - minutes,Tim Horton-450 Bank,TIM ORTON - 450 RUE BEN,Tim Horton - 450 rue Bank,613-236-0350,450 Bank,1,OTTAWA,367924,5030517
FASTFOOD,Fast food restaurants,Restaurants - minutes,Burger King - 474 Hazeldean,BURJER KIN - 474 CH. ASELDEN,Burger King - 474 ch. Hazeldean,613-836-3949,474 Hazeldean,1,OTTAWA,352710,5017670
WORSHIP,Place of Worship,Lieux de culte,Westminster Presbyterian,WESTMINSTER PRESBITERIEN,Westminster Presbyterian,722-1144,470 ROOSEVELT,1,OTTAWA,363081,5027906
HOTEL,Hotels,Hôtels,Webb's Motel Ltd,MOTEL WEB LT.,Motel Webb Ltd.,363451.36,,1,OTTAWA,363451,5026938
THEATRE,Cinemas and Theatres,Cinémas et théâtres,Centrepointe Theatre,TEATRE SENTREPOINTE,Théâtre Centrepointe,727-6650,101 Centrepointe Dr.,1,OTTAWA,362422,5023048
SCHOOL,Elementary Schools,Écoles élémentaires,Saint Joseph d'Orléans,ST-JOSEF D'ORLEN,Saint-Joseph d'Orléans,613-745-7968,6664 CARRIÈRE,1,OTTAWA,381329,5036780
HOTEL,Hotels,Hôtels,Chimo Hotel,OTEL CHIMO,Hôtel Chimo,744-1060,1199 CYR,1,OTTAWA,372519,5031783
SENIOR,Senior Residences,Résidences pour personnes âgées,Carling View Manor,MANOIR KARLIN VIEW,Manoir Carling View,613-820-9328,2330 Carling,1,OTTAWA,361461,5025505
PARKS,Parks,Parcs,Flannery Park,PARC FLANERI,Parc Flannery,,2770 Flannery,1,OTTAWA,368873,5025199
PARKS,Parks,Parcs,McCormick Park,PARC MACCORMIK,Parc McCormick,,294 Carruthers,1,OTTAWA,365315,5029450
SENIOR,Senior Residences,Résidences pour personnes âgées,Granite Ridge Long Term Centre,SENTRE GRANITE RIDJE,Centre Granite Ridge,(613)836-0331,5501 ABBOTT ST. E.,1,OTTAWA,351497,5014459
SCHOOL,Elementary Schools,Écoles élémentaires,Hopewell Avenue School,ECOLE AVENUE OPEWEL,École Avenue Hopewell,239-2348,17 Hopewell,1,OTTAWA,368693,5028490
WORSHIP,Place of Worship,Lieux de culte,Seventh Day Adventist Church-360 Kennedy,EGLISE SEVEN DE ADVENTIS-360 KENEDI,Église Seventh day Adventist-360 Kennedy,834-9638,360 Kennedy Lane,1,OTTAWA,382658,5038140
WORSHIP,Place of Worship,Lieux de culte,Spanish Church Monte Sinai,EGLISE SPANICH MONTE SINAI,Église Spanish Monte Sinai,247-0043,2285 St Laurent,1,OTTAWA,374029,5027729
WORSHIP,Place of Worship,Lieux de culte,St Clement's Church,EGLISE ST-KLEMEN,Église St-Clement,565 9656,87 Mann Ave,1,OTTAWA,369505,5031538
WORSHIP,Place of Worship,Lieux de culte,St François d'Assise,ST-FRENCOIS D'ASSISE,St-François d'Assise,728-1983,20 Fairmont,1,OTTAWA,365568,5029666
WORSHIP,Place of Worship,Lieux de culte,St Gabriel's Church,EGLISE ST-GABRIEL,Église St-Gabriel,,55 Appleford,1,OTTAWA,374720,5033730
WORSHIP,Place of Worship,Lieux de culte,St Giles Presbyterian Church,EGLISE PRESBITERIENE ST-JILES,Église Presbytérienne St-Giles,,174 First Ave,1,OTTAWA,368296,5029706
WORSHIP,Place of Worship,Lieux de culte,St John the Apostle Church,EGLISE ST-JON TE APOSTLE,Église St-John the Apostle,829-1760,2340 Baseline Rd.,1,OTTAWA,361430,5023070
POLICE,Police Stations,Postes de police,Ontario Provincial Police,POLISSE PROVINSIALE DE L'ONTARIO,Police Provinciale de l'Ontario,828-9171,937 TERON ROAD,1,OTTAWA,352689,5020460
EVENTS,Events,Événements,Scotiabank Place,PLASSE BENKE SCOSSIA,Place Banque Scotia,,,1,OTTAWA,349955,5017546
ARENA,Arenas,Arénas,Scotiabank Place,PLASSE BENKE SCOSSIA,Place Banque Scotia,,,1,OTTAWA,349955,5017542
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Scotiabank Place,PLASSE BENKE SCOSSIA,Place Banque Scotia,,,1,OTTAWA,349957,5017544
COM CTRE,Community Centre and Recreation Hall,Centres communautaires,Pinecrest-Queensway Health and Community,SVK DE SENTE ET KOM. PINEKRES-KEN,SVCS de Santé et Comm. Pinecrest-Queen,820-4922,,1,OTTAWA,360570,5025415
CLINIC,Medical Clinics,Cliniques médicales,Pinecrest-Queensway Health and Comm Ctr,SVK SENTE ET KOM. PINEKRES-KENSWE,SVCS Santé et Comm. Pinecrest-Queensway,820-4922,1365 RICHMOND ROAD,1,OTTAWA,360627,5025429
SHOPPING,Shopping Centres and Major Stores,Centres commerciaux et grands magasins,Bell Mews Mall,SENTRE D'ACHAT BEL MEW,Centre d'achat Bell Mews,,2039 Robertson,1,OTTAWA,357083,5020477
WORK,Work Places and Govt Offices,Lieux de travail,Drive Test-Driver Examination-Canotek,TES O VOLEN - CH. KANOTEK,Test au Volant - ch. Canotek,613-842-5374,5303 Canotek Rd.,1,OTTAWA,376064,5035116
POST SCH,Colleges and Universities,Collèges et universités,Dominican University College,DOMINICEN UNIVERSITI KOLEJE,Collège Universitaire Dominicain,613-233-5696,96 Empress,1,OTTAWA,366686,5030490
HOSPITAL,Hospitals,Hôpitaux,Civic Campus - Regional Cancer Centre,KENPUS SIVIK - SENTRE DE KENSEROLOJIE,Campus Civic - Centre de Cancérologie,737-7700,190 Melrose,1,OTTAWA,365943,5028434
SHOPPING,Shopping Centres and Major Stores,Centres commerciaux et grands magasins,College Square Market,MARCHE KOLEJE SKARE,Marché College Square,,,1,OTTAWA,363007,5024035
FASTFOOD,Fast food restaurants,Restaurants - minutes,Tim Horton - 1 Rideaucrest,TIM ORTON - 1 RIDOKRES,Tim Horton - 1 Rideaucrest,823-3053,1 Rideaucrest,1,OTTAWA,365750,5016350
FASTFOOD,Fast food restaurants,Restaurants - minutes,McDonald's - 77 Bank,MACDONAL'S - 77 RUE BEN,McDonald's - 77 rue Bank,237-5854,77 Bank,1,OTTAWA,367325,5031542
FASTFOOD,Fast food restaurants,Restaurants - minutes,McDonald's - 1890 Innes,MACDONAL'S - 1890 CH. INES,McDonald's - 1890 ch. Innes,741-9610,1890 Innes,1,OTTAWA,375361,5031299
FASTFOOD,Fast food restaurants,Restaurants - minutes,McDonald's - 800 Stonhaven,MACDONAL'S - 800 PROM. STONEAVEN,McDonald's - 800 prom. Stonehaven,254-9438,800 Stonehaven Dr.,1,OTTAWA,356769,5015895
FASTFOOD,Fast food restaurants,Restaurants - minutes,McDonald's - 1661 Hunt Club,MACDONAL'S - 1661 CH. UN KLUB,McDonald's - 1661 ch. Hunt Club,249-9028,1661 Hunt Club,1,OTTAWA,372835,5024828
FASTFOOD,Fast food restaurants,Restaurants - minutes,McDonald's - 3651 Strandherd,MACDONAL'S - 3651 PROM. STRENDER,McDonald's - 3651 prom. Strandherd,823-9679,3651 Strandherd Dr.,1,OTTAWA,364194,5014952
FASTFOOD,Fast food restaurants,Restaurants - minutes,McDonald's - Lincoln Fields,MACDONAL'S - LINCOL FIELD,McDonald's - Lincoln Fields,721-9239,Walmart - Lincoln Heights,1,OTTAWA,360728,5025236
PARKS,Parks,Parcs,Kinsella Park,PARC KINSELA,Parc Kinsella,,1600 Prestwick,1,OTTAWA,383145,5036867
PARKS,Parks,Parcs,Leitrim Park,PARC LEITRIM,Parc Leitrim,,Leitrim/Bank,1,OTTAWA,375640,5021769
PARKS,Parks,Parcs,Longleaf Park,PARC LONGLEAF,Parc Longleaf,,5831 Gladewood,1,OTTAWA,380506,5033925
PARKS,Parks,Parcs,Luc Major Park,PARC LUK MAJOR,Parc Luc Major,,Bilberry / Jeanne D'arc,1,OTTAWA,380374,5038545
SCHOOL,Elementary Schools,Écoles élémentaires,Roger Saint Denis School,ECOLE ROJER ST-DENIS,École Roger Saint-Denis,521-3815,186 Barrow,1,OTTAWA,353185,5019215
EMBASSY,Embassies & High Commissions,Ambassades et Haut Commissariat,Algeria Embassy,ENBASSADE D'ALJERIE,Ambassade d'algérie,789-8505,500 Wilbrod,1,OTTAWA,369438,5032594
EMBASSY,Embassies & High Commissions,Ambassades et Haut Commissariat,Hungary Embassy,ENBASSADE DE ONGRIE,Ambassade de Hongrie,230-2717,299 Waverley,1,OTTAWA,368067,5030814
EMBASSY,Embassies & High Commissions,Ambassades et Haut Commissariat,Cote d'Ivoire Embassy,ENBASSADE KOTE D'IVOIRE,Ambassade Côte d'Ivoire,236-9919,9 Marlborough,1,OTTAWA,369376,5032320
EMBASSY,Embassies & High Commissions,Ambassades et Haut Commissariat,Mali Embassy,ENBASSADE DU MALI,Ambassade du Mali,232-1501,50 Goulburn,1,OTTAWA,369266,5032316
WORSHIP,Place of Worship,Lieux de culte,St Martin's Anglican Church,EGLISE ENGLICANE ST-MARTIN,Église Anglicane St-Martin,722-6077,2120 Prince Charles,1,OTTAWA,361844,5026521
WORSHIP,Place of Worship,Lieux de culte,St Martin de Porres Church,EGLISE ST-MARTIN DE PORES,Église St-Martin de Porres,828-6720,3891 Old Richmond Rd.,1,OTTAWA,357586,5020206
WORSHIP,Place of Worship,Lieux de culte,St Teklehaimanot Ethiopian Orthodox,EGLISE ORTODOXE ST-TEKLEAIMANO,Église Orthodoxe St-Teklehaimano,722-6702,915 Merivale,1,OTTAWA,364902,5027362
WORSHIP,Place of Worship,Lieux de culte,Miracle Temple Ministries,MIRAKLE TENPLE MINISTRIES,Miracle Temple Ministries,,2741 Pimlico,1,OTTAWA,371482,5023821
WORSHIP,Place of Worship,Lieux de culte,St Thomas (Stittsville),ST-TOMAS (STITSVILLE),St-Thomas (Stittsville),836-5741,1619 Main (Stittsville),1,OTTAWA,350628,5012913
WORSHIP,Place of Worship,Lieux de culte,St Stephen's,ST-STEFEN'S,St-Stephen's,828-2472,930 Watson,1,OTTAWA,360127,5024069
WORSHIP,Place of Worship,Lieux de culte,The Parish of the Holy Nativity,PAROISSE OLI NATIVITI,Paroisse Holy Nativity,823-6612,68 Larkin,1,OTTAWA,362758,5016265
WORSHIP,Place of Worship,Lieux de culte,Christ Church,EGLISE CHRIS,Église Christ,829-1826,3861 Old Richmond,1,OTTAWA,357630,5020482
WORSHIP,Place of Worship,Lieux de culte,Community Bible Church,KOMUNITI BIBLE,Community Bible,836-2606,150 Abbeyhill,1,OTTAWA,353353,5017452
WORSHIP,Place of Worship,Lieux de culte,Bilberry Creek Baptist Church,EGLISE BAPTISTE-BILBERI KREK,Église baptiste Bilberry Creek,824-3131,480 Charlemagne,1,OTTAWA,383870,5036981
WORSHIP,Place of Worship,Lieux de culte,Grace Baptist Church,EGLISE BAPTISTE-GRASSE,Église Baptiste Grace,843-1593,68 Alberni,1,OTTAWA,363495,5015534
WORSHIP,Place of Worship,Lieux de culte,Greenbelt Baptist Church,EGLISE BAPTISTE-GRENBEL,Église Baptiste Greenbelt,742-8500,839 Shefford,1,OTTAWA,375872,5035523
WORSHIP,Place of Worship,Lieux de culte,Kanata Baptist Church,EGLISE BAPTISTE-KANATA,Église Baptiste Kanata,836-3145,465 Hazeldean,1,OTTAWA,352728,5017739
WORSHIP,Place of Worship,Lieux de culte,Longfields Community Church,EGLISE KOMUNOTAIRE LONGFIELD,Église communautaire Longfields,823-3411,60 Mountshannon,1,OTTAWA,364847,5017097
WORSHIP,Place of Worship,Lieux de culte,Nepean Baptist Church,EGLISE BAPTISTE-NEPEN,Église Baptiste Nepean,224-6212,135 Woodfield,1,OTTAWA,364599,5021910
WORSHIP,Place of Worship,Lieux de culte,Sequoi Community Church,EGLISE KOMUNOTAIRE SEKOYA,Église communautaire sequoia,825-3000,440 Longfields,1,OTTAWA,364314,5016434
WORSHIP,Place of Worship,Lieux de culte,Annunciation of Lord,ANUATION OF LOR,Annuation of Lord,745-7774,2414 Ogilvie Rd.,1,OTTAWA,375100,5035773
WORSHIP,Place of Worship,Lieux de culte,Communauté Chrétienne Saint Rémi,KOMUNOTE CHRETIENE ST-REMI,Communauté Chrétienne Saint-Rémi,828-5244,2821 Dumaurier Ave.,1,OTTAWA,360178,5023738
WORSHIP,Place of Worship,Lieux de culte,Divine Infant Parish,PAROISSE DIVINE INFEN,Paroisse Divine Infant,824-6822,6658 Bilberry Dr.,1,OTTAWA,380668,5038052
LIBRARY,Libraries,Bibliothèques municipales,Blackburn Hamlet Library,BIBLIOTEKE BLAKBURN ENLET,Bibliothèque Blackburn Hamlet,824-6926,199 Glen Park,1,OTTAWA,378017,5032656
WORSHIP,Place of Worship,Lieux de culte,Alta Vista Baptist Church,EGLISE BAPTISTE-ALTA VISTA,Église Baptiste Alta Vista,733-7207,887 Canterbury Ave,1,OTTAWA,373102,5028076
WORSHIP,Place of Worship,Lieux de culte,Anglican Diocese of Ottawa,DIOSSESE ENGLICANE D'OTA,Diocèse Anglicane d'Ottawa,232-7124,71 Bronson Ave.,1,OTTAWA,366703,5031132
WORSHIP,Place of Worship,Lieux de culte,Archdiocese of Ottawa,ARCHIDIOSSESE D'OTA,Archidiocèse d'Ottawa,738-5025,1247 Kilborn Place,1,OTTAWA,369723,5027694
WORSHIP,Place of Worship,Lieux de culte,Capital City Church,EGLISE KAPITAL SITI,Église Capital City,833-1700,1123 Old Montréal Rd.,1,OTTAWA,385418,5039836
WORSHIP,Place of Worship,Lieux de culte,Carleton Baptist Church,EGLISE BAPTISTE-KARLETON,Église Baptiste Carleton,830-7342,1830 Portobello,1,OTTAWA,385356,5037333
WORSHIP,Place of Worship,Lieux de culte,LDS Church - 1017 Prince of Wales,EGLISE LD - 1017 PRINSE OF WALES,Église LDS - 1017 Prince of Wales,225-8009,1017 Prince of Wales,1,OTTAWA,367104,5026879
SENIOR,Senior Residences,Résidences pour personnes âgées,Laurier Manor,MANOIR LORIER,Manoir Laurier,613-741-5122,1715 Montreal,1,OTTAWA,374343,5034418
PARKS,Parks,Parcs,Eldon Craig Park,PARC ELDON KRAIG,Parc Eldon Craig,,2786 Eldo,1,OTTAWA,385369,5010417
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Bob Macquarrie Orleans Complex,KONPLEXE REKREATIF BOB MACKARI-ORLEN,Complexe récréatif Bob Macquarry-Orléans,,1490 Youville,1,OTTAWA,379429,5036631
WORK,Work Places and Govt Offices,Lieux de travail,Canada Revenue Agency - 875 Heron,KANADA REVENUE AJENSI - 875 ERON,Agence du Revenu du Canada - 875 Heron,,875 Heron,1,OTTAWA,368948,5026842
WORK,Work Places and Govt Offices,Lieux de travail,Clarica - 333 Preston,KLARICA - 333 RUE PRESTON,Clarica - 333 rue Preston,613-567-9700,333 Preston,1,OTTAWA,366620,5029445
WORK,Work Places and Govt Offices,Lieux de travail,Clarica - 865 Carling,KLARICA - 865 AVE. KARLIN,Clarica - 865 ave. Carling,613-728-1223,865 Carling Ave.,1,OTTAWA,366660,5028845
WORK,Work Places and Govt Offices,Lieux de travail,E.C.O.R.C.,C.R.E.C.O,C.R.E.C.O,,960 Carling,1,OTTAWA,366129,5028469
WORK,Work Places and Govt Offices,Lieux de travail,Adobe Systems - 785 Carling,ADOBE - 785 RUE KARLIN,Adobe - 785 rue Carling,613-940-3600,785 Carling,1,OTTAWA,366945,5029026
WORK,Work Places and Govt Offices,Lieux de travail,Adobe Systems - 2451 Riverside,ADOBE - 2451 CH. RIVERSIDE,Adobe - 2451 ch. Riverside,613-249-9139,2451 Riverside,1,OTTAWA,368698,5027476
WORK,Work Places and Govt Offices,Lieux de travail,National Resources Cda-580 Booth,RESSOURSES NATURELES KDA,Ressources Naturelles Cda,613-995-0947,580 Booth St.,1,OTTAWA,367056,5029172
WORK,Work Places and Govt Offices,Lieux de travail,Xerox - 333 Preston,XEROX - 333 PRESTON,Xerox - 333 Preston,,333 Preston,1,OTTAWA,366604,5029484
CLINIC,Medical Clinics,Cliniques médicales,Professional Physiotheray - Ogilvie,PROFESSIONAL FISIOTERAPI - OJILVIE,Professional Physiotherapy - Ogilvie,823-4991,1427 Ogilvie Rd.,1,OTTAWA,373621,5032691
HOSPITAL,Hospitals,Hôpitaux,May Court Hospice,OSPISSE ME KOUR,Hospice May Court,260-2906,114 Cameron,1,OTTAWA,368752,5028142
HOTEL,Hotels,Hôtels,Radisson Hotel,OTEL RADISSON,Hôtel Radisson,613-236-1133,402 Queen St.,1,OTTAWA,366871,5031184
EVENTS,Events,Événements,Hampton Conference Centre,SENTRE DE KONFERENSE ENPTON,Centre de Conférence Hampton,,200 Coventry Rd.,1,OTTAWA,370732,5031637
SHOPPING,Shopping Centres and Major Stores,Centres commerciaux et grands magasins,Walmart (Terminal Ave.),WALMAR - AVE. TERMINAL,Walmart - ave. Terminal,,450 Terminal Ave.,1,OTTAWA,371393,5030906
SENIOR,Senior Residences,Résidences pour personnes âgées,Alta Vista Manor,MANOIR ALTA VISTA,Manoir Alta Vista,613-739-0909,751 Peter Morand Cresc.,1,OTTAWA,372151,5029610
FIRE,Fire Stations,Casernes de pompiers,Fire Station 21,KASERNE DE PONPIER 21,Caserne de Pompier 21,,1300 Woodroffe,1,OTTAWA,362456,5023978
FIRE,Fire Stations,Casernes de pompiers,Fire Station 22,KASERNE DE PONPIER 22,Caserne de Pompier 22,,1397 Richmond,1,OTTAWA,360491,5025204
FIRE,Fire Stations,Casernes de pompiers,Fire Station 23,KASERNE DE PONPIER 23,Caserne de Pompier 23,,1443 Carling Ave,1,OTTAWA,364256,5027476
